[941D571A1CA088A9985B379145CDE3FA] GET http://c9sdk:password@localhost:8080/ide/ (Document)
[25102.2314] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/mouse/heading_handler.js (Script) 304
[25102.2315] GET http://localhost:8080/static/~/amd/kaefer/util.js (Script) 304
[25102.2316] GET http://localhost:8080/static/lib/ace/lib/ace/layer/lines.js (Script) 304
[25102.2317] GET http://localhost:8080/static/lib/ace/lib/ace/lib/bidiutil.js (Script) 304
[25102.2318] GET http://localhost:8080/static/lib/ace/lib/ace/mode/text_highlight_rules.js (Script) 304
[25102.2319] GET http://localhost:8080/static/lib/ace/lib/ace/mode/behaviour/cstyle.js (Script) 304
[25102.2320] GET http://localhost:8080/static/lib/ace/lib/ace/unicode.js (Script) 304
[25102.2321] GET http://localhost:8080/static/lib/ace/lib/ace/edit_session/fold_line.js (Script) 304
[25102.2322] GET http://localhost:8080/static/lib/ace/lib/ace/edit_session/fold.js (Script) 304
[25102.2323] GET http://localhost:8080/static/lib/ace/lib/ace/mode/javascript_highlight_rules.js (Script) 304
[25102.2324] GET http://localhost:8080/static/lib/ace/lib/ace/mode/folding/cstyle.js (Script) 304
[25102.2325] GET http://localhost:8080/static/lib/ace/lib/ace/mode/css_highlight_rules.js (Script) 304
[25102.2326] GET http://localhost:8080/static/lib/ace/lib/ace/mode/css_completions.js (Script) 304
[25102.2327] GET http://localhost:8080/static/lib/ace/lib/ace/mode/behaviour/css.js (Script) 304
[25102.2328] GET http://localhost:8080/static/lib/ace/lib/ace/mode/xml_highlight_rules.js (Script) 304
[25102.2329] GET http://localhost:8080/static/lib/ace/lib/ace/mode/behaviour.js (Script) 304
[25102.2330] GET http://localhost:8080/static/lib/ace/lib/ace/mode/folding/mixed.js (Script) 304
[25102.2331] GET http://localhost:8080/static/lib/ace/lib/ace/mode/folding/xml.js (Script) 304
[25102.2332] GET http://localhost:8080/static/lib/ace/lib/ace/mode/folding/fold_mode.js (Script) 304
[25102.2333] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/debuggers/v8/lib/V8Message.js (Script) 304
[25102.2334] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.html.diff/HTMLTokenizer.js (Script) 304
[25102.2335] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.html.diff/murmurhash3_gc.js (Script) 304
[25102.2336] GET http://localhost:8080/static/lib/ace/lib/ace/theme/textmate.css (XHR) 200
[25102.2337] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/css/light_theme.css (XHR) 200
[25102.2338] GET http://localhost:8080/static/lib/ace/lib/ace/mode/doc_comment_highlight_rules.js (Script) 304
[973213EE02A5F576A94159340F9CB26C] GET blob:http://localhost:8080/6155a79f-c36d-48a1-9d9e-2662b5c94460 (Script)
[25102.2339] GET http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L?access_token=token (XHR) 200
[25102.2340] GET http://localhost:8080/static/standalone/skin/default/dark.css (XHR) 200
[25102.2341] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/images/close_tab_btn@1x.png (Image) 304
[25102.2342] GET https://secure.gravatar.com/avatar/363c1b0cd64dadffb867236a00e62986?s=32&d=retro (Image) 304
[25102.2343] GET http://localhost:8080/static/lib/ace/lib/ace/theme/cloud9_night_low_color.js (Script) 304
[25102.2344] GET http://c9sdk:password@localhost:8080/_ping (XHR) 200
[25102.2345] GET http://localhost:8080/static/lib/ace/lib/ace/theme/idle_fingers.js (Script) 304
[25102.2346] GET data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== (Image) 200
[25102.2347] GET http://localhost:8080/static/lib/ace/lib/ace/theme/cloud9_night_low_color.css (XHR) 200
[25102.2350] GET http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L?access_token=token (XHR) 200
[25102.2351] GET http://localhost:8080/static/lib/ace/lib/ace/theme/idle_fingers.css (XHR) 200
[25102.2352] GET http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/socket/?access_token=token&EIO=3&transport=polling&t=Px1gq2D (XHR) 200
[25102.2353] POST http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/socket/?access_token=token&EIO=3&transport=polling&t=Px1gq2b&sid=x6gXPi6LY63Bh6AaAAAB (XHR) 200
[25102.2355] GET http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/socket/?access_token=token&EIO=3&transport=polling&t=Px1gq2c&sid=x6gXPi6LY63Bh6AaAAAB (XHR) 200
[25102.2356] POST http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/socket/?access_token=token&EIO=3&transport=polling&t=Px1gq2v&sid=x6gXPi6LY63Bh6AaAAAB (XHR) 200
[25102.2357] GET http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/socket/?access_token=token&EIO=3&transport=polling&t=Px1gq2w&sid=x6gXPi6LY63Bh6AaAAAB (XHR) 200
[25102.2358] POST http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/socket/?access_token=token&EIO=3&transport=polling&t=Px1gq32&sid=x6gXPi6LY63Bh6AaAAAB (XHR) 200
[25102.2359] GET http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/socket/?access_token=token&EIO=3&transport=polling&t=Px1gq33&sid=x6gXPi6LY63Bh6AaAAAB (XHR) 200
[25102.2360] PUT http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/workspace/.c9/project.settings?access_token=token (XHR) 201
[25102.2361] PUT http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/workspace/root/.c9/user.settings?access_token=token (XHR) 201
[25102.2362] PUT http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/workspace/.c9/state.settings?access_token=token (XHR) 201
[25102.2363] GET http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/workspace/?access_token=token (XHR) 200
[25102.2364] GET http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/workspace/.c9/project.settings?access_token=token (XHR) 200
[25102.2365] GET http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/workspace/.c9/metadata/tab0?access_token=token (XHR) 200
[25102.2366] GET http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/workspace/.c9/metadata/tab1?access_token=token (XHR) 200
[25102.2367] GET http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/workspace/.c9/metadata/tab2?access_token=token (XHR) 200
[25102.2368] GET http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/home/.c9/file.listing?pathToNakignore=%2F.c9%2F.nakignore&path=%2F&limit=100000&access_token=token (XHR) 200
[25102.2369] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/images/c9-repeat-x@1x.png (Image) 200
[25102.2370] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/icons/run@1x.png (Image) 200
[25102.2371] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/images/c9-no-repeat@1x.png (Image) 200
[25102.2372] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/images/tree_close_arrow_small@1x.png (Image) 200
[25102.2373] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/images/file-tree-load-spinner-dark@1x.gif (Image) 200
[25102.2374] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/images/spacer.gif (Image) 200
[25102.2375] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/images/c9-noise.png (Image) 200
[25102.2376] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/images/close_tab_btn@1x.png (Image) 200
[25102.2377] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/images/tab_plus_dark@1x.png (Image) 200
[25102.2378] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/images/tab_menu_dark@1x.png (Image) 200
[25102.2379] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.welcome/images/welcome-cover.png (Image) 200
[25102.2380] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.welcome/images/welcome-logo@1x.png (Image) 200
[25102.2381] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.welcome/images/fullide.png (Image) 200
[25102.2382] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/images/check.gif (Image) 200
[25102.2383] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.welcome/images/minimal.png (Image) 200
[25102.2384] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.welcome/images/sublime.png (Image) 200
[25102.2385] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/images/dropdown-dark-glossy/button@1x.png (Image) 200
[25102.2386] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/images/checkbox_black@1x.png (Image) 200
[25102.2387] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/images/spinner_plus.png (Image) 200
[25102.2388] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/images/spinner_min.png (Image) 200
[25102.2389] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/images/maximize_dark@1x.png (Image) 200
[25102.2390] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/icons/console_close_btn_dark@1x.png (Image) 200
[25102.2391] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/images/tab-save-spinner-active@1x.png (Image) 200
[25102.2392] PUT http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/home/.c9/bin/c9gdbshim.js?access_token=token (XHR) 201
[25102.2393] PUT http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/home/.c9/bin/.c9gdbshim2?access_token=token (XHR) 201
[25102.2394] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/icons/folder@1x.png (Image) 200
[25102.2395] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/icons/symlink_dark.png (Image) 200
[25102.2396] GET http://c9sdk:password@localhost:8080/static/plugins/c9.ide.layout.classic/icons/page_white_wrench.png (Image) 200
[4641DA77D4CEDDB0FA6D862AABDAC140] GET blob:http://localhost:8080/78841689-f48f-491e-addb-207430f79d1f (Script)
[25102.2397] PUT http://localhost:8080/vfs/1/9cUnVdkvvzbPav0L/workspace/.c9/state.settings?access_token=token (XHR) 201
